Page path,Session default channel group,Key events
/events/joinswedensummit2025/orders/3861523/show_cart,Direct,0
/events/joinswedensummit2025/orders/3861555,Direct,0
/events/joinswedensummit2025/orders/3861555/edit,Direct,0
/events/joinswedensummit2025/orders/3861670,Direct,0
/events/joinswedensummit2025/orders/3861692,Direct,0
/events/joinswedensummit2025/orders/3861692/edit,Direct,0
/events/joinswedensummit2025/orders/3861694,Direct,0
/events/joinswedensummit2025/orders/3861694/edit,Direct,0
/events/joinswedensummit2025/orders/3861720/edit,Direct,0
/events/joinswedensummit2025/orders/3861721,Direct,0
/events/joinswedensummit2025/orders/3861721/edit,Direct,0
/events/joinswedensummit2025/orders/3861723,Direct,0
/events/joinswedensummit2025/orders/3861723/edit,Direct,0
/events/joinswedensummit2025/orders/3861847/edit,Direct,0
/events/joinswedensummit2025/orders/3861847/show_cart,Direct,0
/events/joinswedensummit2025/orders/3861863,Direct,0
/events/joinswedensummit2025/orders/3861863/edit,Direct,0
/events/joinswedensummit2025/orders/3861927/edit,Direct,0
/events/joinswedensummit2025/orders/3861937/edit,Direct,0
/events/joinswedensummit2025/orders/3861942/edit,Organic Search,0
/events/joinswedensummit2025/orders/3861942/show_cart,Organic Search,0
/events/joinswedensummit2025/orders/3862073/edit,Direct,0
/events/joinswedensummit2025/orders/3862344/edit,Direct,0
/events/joinswedensummit2025/orders/3862478,Direct,0
/events/joinswedensummit2025/orders/3862478/edit,Direct,0
/events/joinswedensummit2025/orders/3862613,Direct,0
/events/joinswedensummit2025/orders/3862613/edit,Direct,0
/events/joinswedensummit2025/orders/3862674/edit,Referral,0
/events/joinswedensummit2025/orders/3862796/edit,Direct,0
/events/joinswedensummit2025/orders/3862798/edit,Direct,0
/events/joinswedensummit2025/orders/3862831/edit,Referral,0
/events/joinswedensummit2025/orders/3863382/edit,Direct,0
/events/joinswedensummit2025/orders/3863435/edit,Direct,0
/events/joinswedensummit2025/orders/3863640/edit,Direct,0
/events/joinswedensummit2025/orders/3863652,Direct,0
/events/joinswedensummit2025/orders/3863652/edit,Direct,0
/events/joinswedensummit2025/orders/3863682,Direct,0
/events/joinswedensummit2025/orders/3863682/edit,Direct,0
/events/joinswedensummit2025/orders/3863682/show_cart,Direct,0
/events/joinswedensummit2025/orders/3863693,Direct,0
/events/joinswedensummit2025/orders/3863693/edit,Direct,0
/events/joinswedensummit2025/orders/3863693/show_cart,Direct,0
/events/joinswedensummit2025/orders/3863700,Direct,0
/events/joinswedensummit2025/orders/3863700/edit,Direct,0
/events/joinswedensummit2025/orders/3863700/show_cart,Direct,0
/events/joinswedensummit2025/orders/3863740,Direct,0
/events/joinswedensummit2025/orders/3863740/edit,Direct,0
/events/joinswedensummit2025/orders/3863743/edit,Direct,0
/events/joinswedensummit2025/orders/3863805/edit,Organic Search,0
/events/joinswedensummit2025/orders/3863817/edit,Referral,0
/events/joinswedensummit2025/orders/3863837/edit,Direct,0
/events/joinswedensummit2025/orders/3863859/edit,Referral,0
/events/joinswedensummit2025/orders/3863892/edit,Paid Social,0
/events/joinswedensummit2025/orders/3863897/edit,Organic Search,0
/events/joinswedensummit2025/orders/3863902/edit,Organic Search,0
/events/joinswedensummit2025/orders/3863965/edit,Direct,0
/events/joinswedensummit2025/orders/3863973,Direct,0
/events/joinswedensummit2025/orders/3863973/edit,Direct,0
/events/joinswedensummit2025/orders/3863993,Direct,0
/events/joinswedensummit2025/orders/3863993/edit,Direct,0
/events/joinswedensummit2025/orders/3864038,Referral,0
/events/joinswedensummit2025/orders/3864038/edit,Referral,0
/events/joinswedensummit2025/orders/3864040/edit,Direct,0
/events/joinswedensummit2025/orders/3864078/edit,Direct,0
/events/joinswedensummit2025/orders/3864088/edit,Direct,0
/events/joinswedensummit2025/orders/3864106/edit,Organic Social,0
/events/joinswedensummit2025/orders/3864106/show_cart,Organic Social,0
/events/joinswedensummit2025/orders/3864167/edit,Direct,0
/events/joinswedensummit2025/orders/3864334/edit,Direct,0
/events/joinswedensummit2025/orders/3864338,Direct,0
/events/joinswedensummit2025/orders/3864338/edit,Direct,0
/events/joinswedensummit2025/orders/3864340,Referral,0
/events/joinswedensummit2025/orders/3864340/edit,Referral,0
/events/joinswedensummit2025/orders/3864348,Direct,0
/events/joinswedensummit2025/orders/3864348/edit,Direct,0
/events/joinswedensummit2025/orders/3864364/edit,Direct,0
/events/joinswedensummit2025/orders/3864427/edit,Direct,0
/events/joinswedensummit2025/orders/3864427/show_cart,Direct,0
/events/joinswedensummit2025/orders/3864459,Direct,0
/events/joinswedensummit2025/orders/3864459/edit,Direct,0
/events/joinswedensummit2025/orders/3864465/edit,Direct,0
/events/joinswedensummit2025/orders/3864466/edit,Direct,0
/events/joinswedensummit2025/orders/3864468/edit,Direct,0
/events/joinswedensummit2025/orders/3864478/edit,Direct,0
/events/joinswedensummit2025/orders/3864479,Direct,0
/events/joinswedensummit2025/orders/3864479/edit,Direct,0
/events/joinswedensummit2025/orders/3864482,Direct,0
/events/joinswedensummit2025/orders/3864482/edit,Direct,0
/events/joinswedensummit2025/orders/3864482/show_cart,Direct,0
/events/joinswedensummit2025/orders/3864492/edit,Direct,0
/events/joinswedensummit2025/orders/3864522/edit,Direct,0
/events/joinswedensummit2025/orders/3864528,Direct,0
/events/joinswedensummit2025/orders/3864528/edit,Direct,0
/events/joinswedensummit2025/orders/3864530,Organic Search,0
/events/joinswedensummit2025/orders/3864530/edit,Organic Search,0
/events/joinswedensummit2025/orders/3864532/edit,Organic Search,0
/events/joinswedensummit2025/orders/3864601/edit,Direct,0
/events/joinswedensummit2025/orders/3864626/edit,Referral,0
/events/joinswedensummit2025/orders/3864626/show_cart,Referral,0
/events/joinswedensummit2025/orders/3864633/edit,Organic Social,0
/events/joinswedensummit2025/orders/3864634/edit,Direct,0
/events/joinswedensummit2025/orders/3864645,Referral,0
/events/joinswedensummit2025/orders/3864645/edit,Referral,0
/events/joinswedensummit2025/orders/3864803/edit,Referral,0
/events/joinswedensummit2025/orders/3864812,Direct,0
/events/joinswedensummit2025/orders/3864812/edit,Direct,0
/events/joinswedensummit2025/orders/3865085,Direct,0
/events/joinswedensummit2025/orders/3865085/edit,Direct,0
/events/joinswedensummit2025/orders/3865130/edit,Organic Search,0
/events/joinswedensummit2025/orders/3865150,Direct,0
/events/joinswedensummit2025/orders/3865150/edit,Direct,0
/events/joinswedensummit2025/orders/3865152,Organic Social,0
/events/joinswedensummit2025/orders/3865152/edit,Organic Social,0
/events/joinswedensummit2025/orders/3865239,Direct,0
/events/joinswedensummit2025/orders/3865239/edit,Direct,0
/events/joinswedensummit2025/orders/3865310,Direct,0
/events/joinswedensummit2025/orders/3865310/edit,Direct,0
/events/joinswedensummit2025/orders/3865428/edit,Direct,0
/events/joinswedensummit2025/orders/3865431/edit,Direct,0
/events/joinswedensummit2025/orders/3865436,Direct,0
/events/joinswedensummit2025/orders/3865436/edit,Direct,0
/events/joinswedensummit2025/orders/3865530,Direct,0
/events/joinswedensummit2025/orders/3865530/edit,Direct,0
/events/joinswedensummit2025/orders/3865545/edit,Direct,0
/events/joinswedensummit2025/orders/3865562,Direct,0
/events/joinswedensummit2025/orders/3865562/edit,Direct,0
/events/joinswedensummit2025/orders/3865564,Direct,0
/events/joinswedensummit2025/orders/3865564/edit,Direct,0
/events/joinswedensummit2025/orders/3865587/edit,Direct,0
/events/joinswedensummit2025/orders/3865597/edit,Organic Search,0
/events/joinswedensummit2025/orders/3865600/edit,Direct,0
/events/joinswedensummit2025/orders/3865611,Direct,0
/events/joinswedensummit2025/orders/3865611/edit,Direct,0
/events/joinswedensummit2025/orders/3865612,Direct,0
/events/joinswedensummit2025/orders/3865612/edit,Direct,0
/events/joinswedensummit2025/orders/3865613,Direct,0
/events/joinswedensummit2025/orders/3865613/edit,Direct,0
/events/joinswedensummit2025/orders/3865754,Referral,0
/events/joinswedensummit2025/orders/3865754/edit,Referral,0
/events/joinswedensummit2025/orders/3865757,Referral,0
/events/joinswedensummit2025/orders/3865757/edit,Referral,0
/events/joinswedensummit2025/orders/3865761,Referral,0
/events/joinswedensummit2025/orders/3865761/edit,Referral,0
/events/joinswedensummit2025/orders/3865767,Referral,0
/events/joinswedensummit2025/orders/3865767/edit,Referral,0
/events/joinswedensummit2025/orders/3865836,Direct,0
/events/joinswedensummit2025/orders/3865836/edit,Direct,0
/events/joinswedensummit2025/orders/3865855,Direct,0
/events/joinswedensummit2025/orders/3865855/edit,Direct,0
/events/joinswedensummit2025/orders/3865992,Direct,0
/events/joinswedensummit2025/orders/3865992/edit,Direct,0
/events/joinswedensummit2025/orders/3865993,Direct,0
/events/joinswedensummit2025/orders/3865993/edit,Direct,0
/events/joinswedensummit2025/orders/3866001/edit,Organic Search,0
/events/joinswedensummit2025/orders/3866010/edit,Direct,0
/events/joinswedensummit2025/orders/3866020/edit,Organic Search,0
/events/joinswedensummit2025/orders/3866032,Organic Search,0
/events/joinswedensummit2025/orders/3866032/edit,Organic Search,0
/events/joinswedensummit2025/orders/3866033,Organic Search,0
/events/joinswedensummit2025/orders/3866033/edit,Organic Search,0
/events/joinswedensummit2025/orders/3866035,Organic Search,0
/events/joinswedensummit2025/orders/3866035/edit,Organic Search,0
/events/joinswedensummit2025/orders/3866101/edit,Direct,0
/events/joinswedensummit2025/orders/3866156/edit,Direct,0
/events/joinswedensummit2025/orders/3866172/edit,Direct,0
/events/joinswedensummit2025/orders/3866176,Referral,0
/events/joinswedensummit2025/orders/3866176/edit,Referral,0
/events/joinswedensummit2025/orders/3866181/edit,Direct,0
/events/joinswedensummit2025/orders/3866191/edit,Direct,0
/events/joinswedensummit2025/orders/3866223/edit,Referral,0
/events/joinswedensummit2025/orders/3866251,Direct,0
/events/joinswedensummit2025/orders/3866251/edit,Direct,0
/events/joinswedensummit2025/orders/3866386/edit,Organic Social,0
/events/joinswedensummit2025/orders/3866473,Referral,0
/events/joinswedensummit2025/orders/3866473/edit,Referral,0
/events/joinswedensummit2025/orders/3866489,Organic Search,0
/events/joinswedensummit2025/orders/3866489/edit,Organic Search,0
/events/joinswedensummit2025/orders/3866684/edit,Referral,0
/events/joinswedensummit2025/orders/3866684/show_cart,Referral,0
/events/joinswedensummit2025/orders/3866950/edit,Direct,0
/events/joinswedensummit2025/orders/3866956,Direct,0
/events/joinswedensummit2025/orders/3866956/edit,Direct,0
/events/joinswedensummit2025/orders/3866979,Direct,0
/events/joinswedensummit2025/orders/3866979/edit,Direct,0
/events/joinswedensummit2025/orders/3866983/edit,Direct,0
/events/joinswedensummit2025/orders/3867048/edit,Direct,0
/events/joinswedensummit2025/orders/3867074,Direct,0
/events/joinswedensummit2025/orders/3867074/edit,Direct,0
/events/joinswedensummit2025/orders/3867141/edit,Direct,0
/events/joinswedensummit2025/orders/3867192,Direct,0
/events/joinswedensummit2025/orders/3867192/edit,Direct,0
/events/joinswedensummit2025/orders/3867280,Direct,0
/events/joinswedensummit2025/orders/3867280/edit,Direct,0
/events/joinswedensummit2025/orders/3867356/edit,Direct,0
/events/joinswedensummit2025/orders/3867368/edit,Direct,0
/events/joinswedensummit2025/orders/3867371,Direct,0
/events/joinswedensummit2025/orders/3867371/edit,Direct,0
/events/joinswedensummit2025/orders/3867374,Direct,0
/events/joinswedensummit2025/orders/3867374/edit,Direct,0
/events/joinswedensummit2025/orders/3867396/edit,Direct,0
/events/joinswedensummit2025/orders/3867401,Direct,0
/events/joinswedensummit2025/orders/3867401/edit,Direct,0
/events/joinswedensummit2025/orders/3867407/edit,Referral,0
/events/joinswedensummit2025/orders/3867482,Direct,0
/events/joinswedensummit2025/orders/3867482/edit,Direct,0
/events/joinswedensummit2025/orders/3867520/edit,Direct,0
/events/joinswedensummit2025/orders/3867528,Direct,0
/events/joinswedensummit2025/orders/3867528/edit,Direct,0
/events/joinswedensummit2025/orders/3867606/edit,Direct,0
/events/joinswedensummit2025/orders/3867611/edit,Referral,0
/events/joinswedensummit2025/orders/3867703,Direct,0
/events/joinswedensummit2025/orders/3867703/edit,Direct,0
/events/joinswedensummit2025/orders/3867715,Organic Search,0
/events/joinswedensummit2025/orders/3867715/edit,Organic Search,0
/events/joinswedensummit2025/orders/3867715/show_cart,Organic Search,0
/events/joinswedensummit2025/orders/3867789/edit,Direct,0
/events/joinswedensummit2025/orders/3867789/show_cart,Direct,0
/events/joinswedensummit2025/orders/3867815/edit,Direct,0
/events/joinswedensummit2025/orders/3867855/edit,Direct,0
/events/joinswedensummit2025/orders/3867856,Direct,0
/events/joinswedensummit2025/orders/3867856/edit,Direct,0
/events/joinswedensummit2025/orders/3867979/edit,Direct,0
/events/joinswedensummit2025/orders/3867984,Organic Search,0
/events/joinswedensummit2025/orders/3867984/edit,Organic Search,0
/events/joinswedensummit2025/orders/3868003,Direct,0
/events/joinswedensummit2025/orders/3868003/edit,Direct,0
/events/joinswedensummit2025/orders/3868007,Direct,0
/events/joinswedensummit2025/orders/3868007/edit,Direct,0
/events/joinswedensummit2025/orders/3868053/edit,Referral,0
/events/joinswedensummit2025/orders/3868056/edit,Referral,0
/events/joinswedensummit2025/orders/3868077,Direct,0
/events/joinswedensummit2025/orders/3868077/edit,Direct,0
/events/joinswedensummit2025/orders/3868081,Direct,0
/events/joinswedensummit2025/orders/3868081/edit,Direct,0
/events/joinswedensummit2025/orders/3868085/edit,Direct,0
/events/joinswedensummit2025/orders/3868203,Referral,0
/events/joinswedensummit2025/orders/3868203/edit,Referral,0
/events/joinswedensummit2025/orders/3868226,Organic Search,0
/events/joinswedensummit2025/orders/3868226/edit,Organic Search,0
/events/joinswedensummit2025/orders/3868423,Direct,0
/events/joinswedensummit2025/orders/3868423/edit,Direct,0
/events/joinswedensummit2025/orders/3868530,Direct,0
/events/joinswedensummit2025/orders/3868530/edit,Direct,0
/events/joinswedensummit2025/orders/3868596,Organic Social,0
/events/joinswedensummit2025/orders/3868596/edit,Organic Social,0
/events/joinswedensummit2025/orders/3868655/edit,Organic Search,0
/events/joinswedensummit2025/orders/3868681,Direct,0
/events/joinswedensummit2025/orders/3868681/edit,Direct,0
/events/joinswedensummit2025/orders/3868690/edit,Direct,0
/events/joinswedensummit2025/orders/3868713/edit,Direct,0
/events/joinswedensummit2025/orders/3868795/edit,Direct,0
/events/joinswedensummit2025/orders/3868796/edit,Direct,0
/events/joinswedensummit2025/orders/3868841,Direct,0
/events/joinswedensummit2025/orders/3868841,Referral,0
/events/joinswedensummit2025/orders/3868841/edit,Direct,0
/events/joinswedensummit2025/orders/3868920/edit,Direct,0
/events/joinswedensummit2025/orders/3869025,Direct,0
/events/joinswedensummit2025/orders/3869025/edit,Direct,0
/events/joinswedensummit2025/orders/3869033/edit,Direct,0
/events/joinswedensummit2025/orders/3869035/edit,Direct,0
/events/joinswedensummit2025/orders/3869258/edit,Direct,0
/events/joinswedensummit2025/orders/3869288,Direct,0
/events/joinswedensummit2025/orders/3869288/edit,Direct,0
/events/joinswedensummit2025/orders/3869485/edit,Referral,0
/events/joinswedensummit2025/orders/3869533/edit,Direct,0
